x,y,z,r,g,b
0.057237875,-0.0286473,0.53347987,52.0,38.0,67.0
0.05650232,-0.026063645,0.53385127,54.0,39.0,54.0
0.055024173,-0.023509216,0.5345977,46.0,34.0,48.0
0.055024173,-0.020871596,0.5345977,34.0,34.0,57.0
0.057237875,-0.018147096,0.53347987,49.0,38.0,50.0
0.057971086,-0.015497431,0.5331096,47.0,31.0,45.0
0.057971086,-0.012876543,0.5331096,39.0,25.0,47.0
0.05650232,-0.010288284,0.53385127,43.0,25.0,1.0
0.057971086,-0.0076347664,0.5331096,32.0,29.0,32.0
0.057237875,-0.0050218413,0.53347987,43.0,30.0,33.0
0.05650232,-0.0024006031,0.53385127,46.0,24.0,9.0
0.055024173,2.2935349E-4,0.5345977,45.0,33.0,33.0
0.055764414,0.0028624043,0.5342239,40.0,34.0,28.0
0.05650232,0.0054870774,0.53385127,45.0,28.0,35.0
0.055024173,0.018692685,0.5345977,41.0,34.0,34.0
0.055024173,0.021330304,0.5345977,40.0,33.0,35.0
0.055024173,0.023967924,0.5345977,47.0,40.0,63.0
0.055764414,0.02656315,0.5342239,44.0,37.0,58.0
0.053536538,0.03727499,0.5353489,42.0,37.0,52.0
0.054281525,0.039857246,0.53497267,41.0,36.0,47.0
0.054281525,0.04249908,0.53497267,47.0,42.0,34.0
0.055024173,0.045068875,0.5345977,49.0,41.0,31.0
0.04977546,0.048245456,0.537248,48.0,44.0,32.0
0.051287178,0.05074906,0.5364847,48.0,32.0,44.0
0.050532542,0.05349395,0.5368658,56.0,37.0,29.0
0.04977546,0.056247707,0.537248,41.0,37.0,41.0
0.06361319,-0.049101796,0.53314894,50.0,26.0,48.0
0.06432839,-0.04643267,0.53278327,46.0,29.0,47.0
0.065752044,-0.04370347,0.5320554,48.0,34.0,51.0
0.065752044,-0.04111946,0.5320554,46.0,44.0,42.0
0.0650413,-0.038595796,0.5324188,55.0,40.0,35.0
0.0650413,-0.03600774,0.5324188,54.0,43.0,53.0
0.06432839,-0.033472095,0.53278327,53.0,45.0,43.0
0.060003396,-0.031173326,0.5349946,50.0,40.0,40.0
0.060003396,-0.028556587,0.5349946,51.0,43.0,44.0
0.060003396,-0.02070637,0.5349946,45.0,42.0,45.0
0.060003396,-0.018089633,0.5349946,48.0,32.0,29.0
0.062176093,-0.015399749,0.5338837,46.0,26.0,47.0
0.062176093,-0.012795381,0.5338837,40.0,22.0,45.0
0.06072991,-0.010223231,0.53462315,43.0,24.0,77.0
0.062176093,-0.0075866436,0.5338837,35.0,26.0,27.0
0.062176093,-0.004982275,0.5338837,45.0,27.0,20.0
0.062176093,-0.0023779063,0.5338837,51.0,32.0,54.0
0.06289576,2.2610596E-4,0.53351575,45.0,34.0,17.0
0.06289576,0.0028263773,0.53351575,44.0,26.0,32.0
0.062176093,0.0054351995,0.5338837,47.0,31.0,46.0
0.062176093,0.008039569,0.5338837,42.0,28.0,44.0
0.062176093,0.010643937,0.5338837,42.0,31.0,46.0
0.062176093,0.013248306,0.5338837,49.0,30.0,23.0
0.06145414,0.015877694,0.5342528,48.0,34.0,26.0
0.062176093,0.018457042,0.5338837,49.0,35.0,43.0
0.059274532,0.021195006,0.53536725,45.0,38.0,62.0
0.06145414,0.02370313,0.5342528,49.0,30.0,50.0
0.05854339,0.026478771,0.5357411,43.0,37.0,67.0
0.059274532,0.036920335,0.53536725,51.0,39.0,56.0
0.05854339,0.039604027,0.5357411,45.0,37.0,57.0
0.05854339,0.042229075,0.5357411,50.0,44.0,75.0
0.060003396,0.044712096,0.5349946,53.0,46.0,71.0
0.060003396,0.047328833,0.5349946,50.0,36.0,47.0
0.06984985,-0.05113571,0.53282523,57.0,45.0,44.0
0.06914997,-0.048643336,0.5331875,50.0,30.0,54.0
0.06914997,-0.046071388,0.5331875,53.0,26.0,27.0
0.06914997,-0.043499444,0.5331875,58.0,32.0,50.0
0.06774359,-0.041055273,0.5339155,53.0,41.0,41.0
0.06774359,-0.038475297,0.5339155,54.0,44.0,11.0
0.06703715,-0.03595144,0.53428125,50.0,38.0,39.0
0.06774359,-0.033315346,0.5339155,50.0,41.0,38.0
0.06774359,-0.030735372,0.5339155,41.0,40.0,32.0
0.06914997,-0.028067766,0.5331875,46.0,29.0,23.0
0.06632842,-0.012715236,0.5346481,42.0,24.0,31.0
0.06703715,-0.010111346,0.53428125,49.0,28.0,8.0
0.06632842,-0.007539124,0.5346481,41.0,22.0,40.0
0.06703715,-0.004943327,0.53428125,42.0,31.0,42.0
0.06703715,-0.0023593176,0.53428125,44.0,33.0,45.0
0.06632842,2.2504377E-4,0.5346481,44.0,31.0,36.0
0.06632842,0.0028130997,0.5346481,48.0,29.0,40.0
0.06490435,0.005418124,0.5353853,50.0,40.0,18.0
0.06490435,0.010610498,0.5353853,48.0,29.0,51.0
0.06490435,0.013206684,0.5353853,42.0,29.0,19.0
0.06632842,0.01575338,0.5346481,45.0,28.0,26.0
0.06632842,0.018341435,0.5346481,52.0,26.0,23.0
0.065617524,0.020962315,0.5350161,52.0,32.0,50.0
0.065617524,0.02355443,0.5350161,58.0,30.0,54.0
0.06703715,0.026064787,0.53428125,57.0,38.0,69.0
0.06703715,0.028648796,0.53428125,51.0,39.0,46.0
0.06632842,0.031281713,0.5346481,47.0,46.0,23.0
0.06490435,0.03397618,0.5353853,53.0,40.0,42.0
0.06418895,0.036629904,0.53575563,50.0,38.0,54.0
0.063471325,0.039291993,0.5361271,58.0,42.0,62.0
0.060577974,0.057887442,0.5376249,35.0,40.0,30.0
0.062029235,0.060317032,0.53687364,47.0,41.0,59.0
0.065617524,0.062436152,0.5350161,48.0,37.0,43.0
0.07389711,-0.05337195,0.5335855,144.0,122.0,107.0
0.07389711,-0.050819863,0.5335855,64.0,42.0,67.0
0.07320778,-0.04834242,0.53394675,53.0,41.0,52.0
0.07320778,-0.04578639,0.53394675,58.0,42.0,48.0
0.07320778,-0.04323035,0.53394675,57.0,39.0,84.0
0.07389711,-0.04061151,0.5335855,51.0,42.0,43.0
0.072516344,-0.030497337,0.53430915,44.0,33.0,33.0
0.072516344,-0.012577371,0.53430915,44.0,28.0,42.0
0.072516344,-0.010017376,0.53430915,44.0,30.0,3.0
0.07042907,-0.007492196,0.535403,48.0,30.0,48.0
0.07042907,-0.0049202493,0.535403,35.0,27.0,34.0
0.07112696,-0.0023446549,0.5350373,46.0,27.0,14.0
0.07042907,0.01565532,0.535403,54.0,33.0,48.0
0.07320778,0.01811451,0.53394675,45.0,32.0,49.0
0.072516344,0.020702563,0.53430915,44.0,32.0,57.0
0.072516344,0.023262559,0.53430915,56.0,34.0,48.0
0.072516344,0.025822554,0.53430915,51.0,41.0,52.0
0.06972896,0.028559495,0.5357699,49.0,33.0,79.0
0.068322256,0.031232806,0.5365071,53.0,40.0,47.0
0.07320778,0.033450726,0.53394675,46.0,41.0,48.0
0.07320778,0.036006764,0.53394675,48.0,42.0,64.0
0.072516344,0.03862253,0.53430915,50.0,45.0,56.0
0.068322256,0.06482493,0.5365071,50.0,32.0,63.0
0.07042907,0.067094244,0.535403,47.0,34.0,42.0
0.07112696,0.06955795,0.5350373,44.0,37.0,34.0
0.07721569,-0.050585534,0.5346967,68.0,38.0,67.0
0.076534696,-0.04811917,0.53505796,55.0,50.0,47.0
0.07789462,-0.045435056,0.5343365,54.0,42.0,41.0
0.078571476,-0.0428329,0.53397745,52.0,42.0,41.0
0.079246275,-0.040238705,0.53361946,49.0,32.0,29.0
0.07991899,-0.017454047,0.53326255,44.0,25.0,42.0
0.07991899,-0.014929248,0.53326255,40.0,29.0,39.0
0.07991899,-0.012404449,0.53326255,35.0,25.0,44.0
0.07991899,-0.0098796515,0.53326255,40.0,29.0,30.0
0.07991899,-0.0073548523,0.53326255,44.0,29.0,31.0
0.08125826,-0.004815342,0.53255206,46.0,22.0,11.0
0.078571476,-0.00231232,0.53397745,50.0,25.0,2.0
0.078571476,2.2021605E-4,0.53397745,54.0,36.0,35.0
0.078571476,0.0027527523,0.53397745,56.0,46.0,67.0
0.078571476,0.0052852887,0.53397745,51.0,47.0,46.0
0.07721569,0.007841857,0.5346967,62.0,38.0,50.0
0.07721569,0.010382178,0.5346967,52.0,41.0,24.0
0.076534696,0.015486623,0.53505796,51.0,32.0,36.0
0.075851545,0.018058656,0.53542036,51.0,30.0,37.0
0.076534696,0.020575086,0.53505796,49.0,27.0,44.0
0.079246275,0.022977833,0.53361946,51.0,35.0,19.0
0.075851545,0.02570312,0.53542036,48.0,44.0,28.0
0.07789462,0.028121205,0.5343365,30.0,35.0,46.0
0.075851545,0.030799428,0.53542036,53.0,35.0,23.0
0.07516634,0.03339907,0.5357839,51.0,40.0,60.0
0.075851545,0.035895735,0.53542036,50.0,34.0,36.0
0.07447898,0.066679195,0.53614855,51.0,34.0,53.0
0.076534696,0.06891549,0.53505796,47.0,33.0,54.0
0.08184339,-0.050199743,0.5350783,71.0,58.0,62.0
0.08184339,-0.047678795,0.5350783,58.0,40.0,68.0
0.08251009,-0.045089073,0.5347203,56.0,39.0,5.0
0.08251009,-0.042571966,0.5347203,57.0,35.0,54.0
0.083174795,-0.039993946,0.5343634,50.0,38.0,58.0
0.08383745,-0.03742376,0.53400755,53.0,35.0,9.0
0.08251009,-0.035020642,0.5347203,50.0,33.0,30.0
0.08251009,-0.032503534,0.5347203,48.0,34.0,47.0
0.08383745,-0.024876436,0.53400755,50.0,32.0,51.0
0.08515677,-0.022299256,0.5332991,50.0,36.0,78.0
0.08449811,-0.019827401,0.5336528,46.0,28.0,49.0
0.08383745,-0.017348042,0.53400755,42.0,26.0,28.0
0.083174795,-0.014861141,0.5343634,41.0,24.0,14.0
0.083174795,-0.012347861,0.5343634,46.0,13.0,15.0
0.08383745,-0.009819648,0.53400755,43.0,25.0,2.0
0.08383745,-0.0073101837,0.53400755,39.0,26.0,17.0
0.08383745,-0.004800719,0.53400755,40.0,34.0,9.0
0.08251009,-0.0022982338,0.5347203,45.0,27.0,1.0
0.083174795,2.1854168E-4,0.5343634,52.0,39.0,19.0
0.08251009,0.0027359829,0.5347203,46.0,41.0,54.0
0.08251009,0.005253091,0.5347203,46.0,41.0,41.0
0.08251009,0.0077701993,0.5347203,43.0,41.0,47.0
0.083174795,0.010271664,0.5343634,53.0,41.0,31.0
0.083174795,0.012784945,0.5343634,49.0,36.0,45.0
0.08184339,0.015344894,0.5350783,50.0,34.0,30.0
0.08251009,0.017838633,0.5347203,47.0,27.0,34.0
0.08251009,0.02035574,0.5347203,46.0,21.0,49.0
0.08251009,0.022872848,0.5347203,46.0,32.0,21.0
0.08251009,0.025389958,0.5347203,46.0,30.0,1.0
0.08251009,0.027907066,0.5347203,50.0,34.0,27.0
0.08251009,0.030424174,0.5347203,55.0,39.0,13.0
0.08184339,0.032991525,0.5350783,49.0,43.0,27.0
0.08184339,0.035512473,0.5350783,56.0,31.0,26.0
0.08184339,0.038033422,0.5350783,48.0,34.0,84.0
0.08184339,0.04055437,0.5350783,46.0,27.0,46.0
0.08117465,0.04314112,0.5354374,54.0,36.0,43.0
0.08184339,0.045596264,0.5350783,42.0,32.0,34.0
0.08117465,0.048190717,0.5354374,46.0,38.0,46.0
0.08117465,0.050715514,0.5354374,52.0,35.0,47.0
0.08117465,0.053240314,0.5354374,43.0,36.0,34.0
0.08117465,0.05576511,0.5354374,42.0,36.0,48.0
0.07983098,0.05846855,0.536159,46.0,37.0,50.0
0.079156056,0.06616755,0.5365214,48.0,28.0,87.0
0.07983098,0.068598695,0.536159,49.0,31.0,21.0
0.08508548,-0.052480545,0.5361692,146.0,131.0,117.0
0.08574425,-0.049895324,0.5358111,73.0,60.0,46.0
0.08574425,-0.047389664,0.5358111,54.0,43.0,45.0
0.08442473,-0.04502051,0.5365283,54.0,43.0,33.0
0.08442473,-0.042507228,0.5365283,53.0,44.0,42.0
0.08508548,-0.039933223,0.5361692,50.0,37.0,44.0
0.08574425,-0.037367024,0.5358111,55.0,42.0,13.0
0.08574425,-0.034861363,0.5358111,52.0,39.0,31.0
0.08508548,-0.03240483,0.5361692,47.0,35.0,49.0
0.08508548,-0.029895365,0.5361692,52.0,39.0,61.0
0.08508548,-0.024876436,0.5361692,39.0,30.0,47.0
0.086401016,-0.022299256,0.53545415,34.0,28.0,24.0
0.086401016,-0.019797388,0.53545415,37.0,20.0,51.0
0.08574425,-0.017321741,0.5358111,42.0,21.0,32.0
0.08574425,-0.014816082,0.5358111,37.0,29.0,23.0
0.08574425,-0.012310422,0.5358111,39.0,25.0,24.0
0.08574425,-0.009804762,0.5358111,43.0,31.0,32.0
0.08574425,-0.0072991014,0.5358111,43.0,30.0,45.0
0.08442473,-0.0048080194,0.5365283,44.0,37.0,40.0
0.08376192,-0.0022982338,0.53688854,47.0,36.0,24.0
0.08442473,2.1854168E-4,0.5365283,55.0,29.0,28.0
0.08376192,0.0027359829,0.53688854,58.0,50.0,41.0
0.08376192,0.005253091,0.53688854,51.0,41.0,45.0
0.08442473,0.007758383,0.5365283,49.0,43.0,31.0
0.08442473,0.010271664,0.5365283,50.0,49.0,37.0
0.08508548,0.012765533,0.5361692,46.0,40.0,37.0
0.08442473,0.015298225,0.5365283,51.0,43.0,36.0
0.08508548,0.017784461,0.5361692,57.0,39.0,21.0
0.08442473,0.020324785,0.5365283,47.0,34.0,30.0
0.08508548,0.02280339,0.5361692,38.0,38.0,29.0
0.08508548,0.025312856,0.5361692,50.0,37.0,10.0
0.08508548,0.027822321,0.5361692,46.0,32.0,31.0
0.08574425,0.0302858,0.5358111,39.0,31.0,29.0
0.08376192,0.03294128,0.53688854,40.0,35.0,64.0
0.08376192,0.03545839,0.53688854,47.0,38.0,38.0
0.08376192,0.037975498,0.53688854,40.0,22.0,34.0
0.08376192,0.040492605,0.53688854,40.0,17.0,11.0
0.08309714,0.043075316,0.53724986,46.0,24.0,44.0
0.08309714,0.045596264,0.53724986,45.0,28.0,19.0
0.08309714,0.048117213,0.53724986,56.0,38.0,24.0
0.08309714,0.050638158,0.53724986,51.0,37.0,41.0
0.08309714,0.053159107,0.53724986,49.0,32.0,51.0
0.08309714,0.055680055,0.53724986,51.0,36.0,53.0
0.08176143,0.05837909,0.5379758,50.0,30.0,13.0
0.08176143,0.06596508,0.5379758,49.0,35.0,44.0
0.0824303,0.0683891,0.53761226,56.0,37.0,40.0
0.08699038,-0.052400984,0.5379695,146.0,128.0,108.0
0.085013755,-0.050123293,0.5390568,68.0,39.0,64.0
0.085013755,-0.04760618,0.5390568,57.0,36.0,27.0
0.08699038,-0.044884004,0.5379695,51.0,42.0,45.0
0.08633351,-0.042442687,0.53833085,49.0,37.0,45.0
0.08567466,-0.039993946,0.53869325,50.0,39.0,50.0
0.085013755,-0.03753775,0.5390568,44.0,40.0,39.0
0.08567466,-0.034967385,0.53869325,45.0,34.0,21.0
0.085013755,-0.032503534,0.5390568,49.0,33.0,26.0
0.08567466,-0.029940825,0.53869325,50.0,31.0,1.0
0.08435088,-0.027511215,0.5394214,52.0,33.0,30.0
0.08435088,-0.024990266,0.5394214,52.0,37.0,32.0
0.08699038,-0.022333061,0.5379695,51.0,35.0,76.0
0.08699038,-0.019827401,0.5379695,48.0,30.0,42.0
0.08699038,-0.017321741,0.5379695,51.0,31.0,43.0
0.08699038,-0.014816082,0.5379695,48.0,27.0,53.0
0.08633351,-0.012329113,0.53833085,49.0,26.0,49.0
0.08567466,-0.00983458,0.53869325,50.0,35.0,76.0
0.085013755,-0.0073324502,0.5390568,49.0,32.0,27.0
0.085013755,-0.004815342,0.5390568,58.0,36.0,25.0
0.085013755,-0.0022982338,0.5390568,48.0,36.0,85.0
0.08567466,2.1854168E-4,0.53869325,46.0,34.0,30.0
0.085013755,0.0027359829,0.5390568,47.0,37.0,34.0
0.08435088,0.0052611036,0.5394214,47.0,38.0,43.0
0.085013755,0.0077701993,0.5390568,45.0,40.0,49.0
0.08435088,0.010302998,0.5394214,50.0,38.0,43.0
0.08435088,0.012823946,0.5394214,52.0,35.0,30.0
0.085013755,0.015321524,0.5390568,52.0,31.0,47.0
0.08567466,0.017811505,0.53869325,53.0,42.0,65.0
0.08567466,0.020324785,0.53869325,51.0,42.0,13.0
0.08699038,0.02778014,0.5379695,42.0,27.0,30.0
0.08764527,0.030239956,0.5376093,48.0,36.0,41.0
0.08435088,0.032991525,0.5394214,48.0,37.0,42.0
0.08435088,0.035512473,0.5394214,49.0,37.0,50.0
0.08435088,0.038033422,0.5394214,40.0,24.0,39.0
0.08435088,0.04055437,0.5394214,39.0,20.0,1.0
0.08435088,0.043075316,0.5394214,43.0,24.0,49.0
0.08435088,0.045596264,0.5394214,45.0,33.0,51.0
0.083019,0.048264448,0.540154,51.0,35.0,40.0
0.083019,0.050793108,0.540154,44.0,37.0,43.0
0.08435088,0.053159107,0.5394214,45.0,28.0,43.0
0.08368596,0.05576511,0.5397872,53.0,29.0,47.0
0.083019,0.05837909,0.540154,46.0,25.0,83.0
0.082349986,0.061001085,0.540522,46.0,30.0,56.0
0.082349986,0.06353362,0.540522,39.0,28.0,20.0
0.08435088,0.065763846,0.5394214,41.0,26.0,64.0
0.08435088,0.068284795,0.5394214,40.0,30.0,19.0
0.08626559,-0.0526404,0.541225,145.0,127.0,105.0
0.08494162,-0.05027643,0.541962,70.0,54.0,60.0
0.085604616,-0.047678795,0.54159296,56.0,36.0,53.0
0.085604616,-0.045157846,0.54159296,51.0,34.0,47.0
0.08626559,-0.042571966,0.541225,49.0,28.0,18.0
0.08494162,-0.040177234,0.541962,51.0,32.0,46.0
0.08427659,-0.03771004,0.5423322,52.0,35.0,58.0
0.08494162,-0.035127636,0.541962,50.0,39.0,42.0
0.08626559,-0.032503534,0.541225,52.0,33.0,64.0
0.085604616,-0.030032162,0.54159296,54.0,31.0,58.0
0.08427659,-0.027595397,0.5423322,49.0,34.0,50.0
0.08494162,-0.025028443,0.541962,58.0,32.0,29.0
0.08494162,-0.022503644,0.541962,56.0,31.0,40.0
0.08494162,-0.019978845,0.541962,50.0,32.0,49.0
0.08427659,-0.017480751,0.5423322,52.0,32.0,45.0
0.08427659,-0.01495209,0.5423322,44.0,23.0,54.0
0.08494162,-0.012404449,0.541962,47.0,15.0,43.0
0.08494162,-0.0098796515,0.541962,39.0,26.0,25.0
0.08427659,-0.007366105,0.5423322,48.0,30.0,35.0
0.085604616,-0.004822687,0.54159296,56.0,34.0,40.0
0.085604616,-0.002301739,0.54159296,46.0,30.0,64.0
0.085604616,2.1920836E-4,0.54159296,44.0,30.0,44.0
0.08494162,0.0027443417,0.541962,44.0,34.0,27.0
0.085604616,0.0052611036,0.54159296,44.0,35.0,27.0
0.08494162,0.007793939,0.541962,39.0,31.0,45.0
0.08427659,0.010334525,0.5423322,48.0,36.0,64.0
0.08360949,0.012882897,0.5427035,48.0,30.0,42.0
0.08427659,0.015391848,0.5423322,45.0,29.0,18.0
0.085604616,0.01786584,0.54159296,46.0,28.0,33.0
0.085604616,0.020386789,0.54159296,43.0,30.0,28.0
0.08360949,0.028078115,0.5427035,48.0,33.0,23.0
0.08360949,0.03061065,0.5427035,53.0,30.0,32.0
0.08360949,0.033143185,0.5427035,49.0,32.0,18.0
0.08360949,0.035675723,0.5427035,51.0,33.0,57.0
0.08294037,0.038266897,0.543076,47.0,28.0,55.0
0.08360949,0.040740795,0.5427035,41.0,26.0,40.0
0.08294037,0.04333974,0.543076,46.0,26.0,46.0
0.08294037,0.045876164,0.543076,45.0,29.0,50.0
0.08360949,0.048338406,0.5427035,39.0,38.0,46.0
0.08360949,0.05087094,0.5427035,43.0,30.0,21.0
0.08427659,0.053321768,0.5423322,40.0,31.0,30.0
0.08427659,0.05585043,0.5423322,46.0,23.0,50.0
0.08360949,0.05846855,0.5427035,42.0,23.0,60.0
0.08294037,0.0610947,0.543076,42.0,25.0,51.0
0.08294037,0.063631125,0.543076,39.0,30.0,21.0
0.08294037,0.06616755,0.543076,42.0,29.0,39.0
0.08494162,0.0683891,0.541962,40.0,33.0,42.0
0.08420181,-0.053044327,0.5452609,146.0,127.0,111.0
0.08420181,-0.050507903,0.5452609,74.0,42.0,71.0
0.08553416,-0.04782469,0.54451036,68.0,37.0,57.0
0.084869,-0.045365434,0.54488504,55.0,40.0,53.0
0.084869,-0.0428329,0.54488504,59.0,37.0,50.0
0.08420181,-0.04036221,0.5452609,54.0,36.0,45.0
0.08420181,-0.03782579,0.5452609,51.0,36.0,19.0
0.08420181,-0.035289366,0.5452609,51.0,38.0,20.0
0.08553416,-0.03265272,0.54451036,53.0,34.0,45.0
0.08553416,-0.030124057,0.54451036,51.0,20.0,33.0
0.08553416,-0.027595397,0.54451036,50.0,28.0,43.0
0.08553416,-0.025066735,0.54451036,52.0,22.0,46.0
0.084869,-0.02257261,0.54488504,50.0,30.0,34.0
0.084869,-0.020040074,0.54488504,49.0,30.0,43.0
0.084869,-0.017507538,0.54488504,49.0,25.0,32.0
0.08619727,-0.014929248,0.5441369,47.0,27.0,38.0
0.08553416,-0.012423428,0.54451036,50.0,22.0,28.0
0.084869,-0.009909929,0.54488504,46.0,33.0,38.0
0.084869,-0.0073773926,0.54488504,50.0,39.0,38.0
0.08619727,-0.004830054,0.5441369,51.0,28.0,32.0
0.08619727,-0.0023052553,0.5441369,51.0,24.0,59.0
0.08619727,2.1954323E-4,0.5441369,49.0,28.0,60.0
0.084869,0.0027527523,0.54488504,42.0,35.0,45.0
0.08619727,0.0052691405,0.5441369,42.0,36.0,35.0
0.084869,0.007817824,0.54488504,52.0,36.0,44.0
0.08420181,0.010366245,0.5452609,54.0,38.0,32.0
0.083532564,0.012922499,0.54563785,52.0,34.0,76.0
0.08420181,0.015439091,0.5452609,45.0,31.0,44.0
0.08420181,0.017975513,0.5452609,49.0,31.0,46.0
0.08553416,0.02044917,0.54451036,45.0,37.0,30.0
0.084869,0.023013042,0.54488504,51.0,38.0,28.0
0.08420181,0.025584782,0.5452609,53.0,45.0,40.0
0.084869,0.028078115,0.54488504,59.0,45.0,59.0
0.084869,0.03061065,0.54488504,60.0,46.0,52.0
0.08420181,0.03319405,0.5452609,56.0,46.0,50.0
0.083532564,0.035785392,0.54563785,58.0,45.0,54.0
0.083532564,0.038325712,0.54563785,60.0,50.0,65.0
0.083532564,0.040866036,0.54563785,57.0,38.0,61.0
0.083532564,0.043406356,0.54563785,61.0,40.0,57.0
0.08420181,0.045876164,0.5452609,61.0,34.0,58.0
0.083532564,0.048487,0.54563785,54.0,42.0,54.0
0.08420181,0.05094901,0.5452609,55.0,38.0,34.0
0.084869,0.053403478,0.54488504,57.0,39.0,47.0
0.084869,0.055936012,0.54488504,58.0,33.0,54.0
0.084869,0.05846855,0.54488504,56.0,35.0,72.0
0.082861304,0.061282795,0.546016,54.0,30.0,65.0
0.082187906,0.06392544,0.5463953,53.0,32.0,70.0
0.082861304,0.066371255,0.546016,59.0,29.0,60.0
0.08420181,0.06870397,0.5452609,45.0,40.0,54.0
0.08546325,-0.053044327,0.5474458,144.0,126.0,109.0
0.08546325,-0.050507903,0.5474458,75.0,66.0,49.0
0.08546325,-0.04797148,0.5474458,62.0,56.0,55.0
0.08546325,-0.045435056,0.5474458,62.0,44.0,45.0
0.08546325,-0.042898633,0.5474458,54.0,45.0,45.0
0.084795944,-0.04042425,0.54782605,53.0,42.0,40.0
0.08546325,-0.03782579,0.5474458,50.0,38.0,47.0
0.084795944,-0.035343606,0.54782605,56.0,33.0,37.0
0.0861285,-0.032702755,0.54706657,48.0,39.0,41.0
0.08546325,-0.030216519,0.5474458,50.0,40.0,43.0
0.08546325,-0.027680097,0.5474458,55.0,41.0,52.0
0.08546325,-0.025143674,0.5474458,59.0,41.0,50.0
0.08546325,-0.022607252,0.5474458,54.0,38.0,84.0
0.084795944,-0.020101678,0.54782605,53.0,38.0,70.0
0.084795944,-0.017561356,0.54782605,56.0,42.0,83.0
0.08412662,-0.015044157,0.5482076,50.0,35.0,14.0
0.084795944,-0.012480713,0.54782605,48.0,39.0,14.0
0.08546325,-0.009925137,0.5474458,54.0,43.0,38.0
0.08546325,-0.0073887142,0.5474458,61.0,41.0,50.0
0.0861285,-0.0048448564,0.54706657,57.0,45.0,37.0
0.08546325,-0.0023158689,0.5474458,52.0,48.0,33.0
0.08412662,2.2123304E-4,0.5482076,59.0,47.0,50.0
0.08412662,0.0027654648,0.5482076,54.0,40.0,59.0
0.08412662,0.0053096963,0.5482076,53.0,44.0,86.0
0.08412662,0.007853928,0.5482076,59.0,43.0,56.0
0.08412662,0.01039816,0.5482076,61.0,43.0,37.0
0.08412662,0.012942391,0.5482076,58.0,44.0,54.0
0.083455175,0.0155105,0.54859024,66.0,47.0,52.0
0.083455175,0.018058656,0.54859024,62.0,45.0,51.0
0.083455175,0.02060681,0.54859024,59.0,50.0,64.0
0.083455175,0.023154965,0.54859024,63.0,46.0,56.0
0.08412662,0.02566355,0.5482076,60.0,46.0,47.0
0.084795944,0.028164428,0.54782605,65.0,47.0,39.0
0.08412662,0.030752013,0.5482076,66.0,48.0,62.0
0.08278171,0.03339907,0.5489741,63.0,49.0,50.0
0.08278171,0.035951164,0.5489741,58.0,44.0,54.0
0.083455175,0.03844389,0.54859024,57.0,51.0,55.0
0.083455175,0.040992044,0.54859024,53.0,48.0,46.0
0.08412662,0.043473173,0.5482076,56.0,39.0,40.0
0.084795944,0.045946676,0.54782605,45.0,38.0,38.0
0.084795944,0.048487,0.54782605,46.0,35.0,45.0
0.08278171,0.051263697,0.5489741,47.0,30.0,39.0
0.08679174,0.053321768,0.54668856,54.0,35.0,34.0
0.08679174,0.05585043,0.54668856,52.0,34.0,35.0
0.08546325,0.058558278,0.5474458,50.0,37.0,59.0
0.083455175,0.06137728,0.54859024,52.0,34.0,49.0
0.083455175,0.06392544,0.54859024,49.0,37.0,63.0
0.083455175,0.06647359,0.54859024,56.0,33.0,31.0
0.08412662,0.06891549,0.5482076,55.0,34.0,55.0
0.08672468,-0.053044327,0.54963064,144.0,123.0,102.0
0.08672468,-0.050507903,0.54963064,77.0,61.0,78.0
0.08605932,-0.048045214,0.5500143,61.0,52.0,59.0
0.08605932,-0.04550489,0.5500143,61.0,43.0,40.0
0.085391946,-0.043030705,0.5503992,64.0,44.0,56.0
0.085391946,-0.040486474,0.5503992,57.0,52.0,63.0
0.08472245,-0.038000744,0.55078524,53.0,43.0,61.0
0.08270163,-0.035617325,0.5519506,50.0,43.0,32.0
0.08405094,-0.03295524,0.5511725,57.0,30.0,30.0
0.08405094,-0.030403152,0.5511725,56.0,43.0,48.0
0.08472245,-0.027808124,0.55078524,60.0,53.0,66.0
0.08472245,-0.02525997,0.55078524,56.0,48.0,58.0
0.08605932,-0.022642,0.5500143,53.0,46.0,46.0
0.085391946,-0.02013262,0.5503992,52.0,43.0,23.0
0.08472245,-0.017615506,0.55078524,55.0,42.0,35.0
0.08405094,-0.015090617,0.5511725,49.0,38.0,41.0
0.08337732,-0.01255792,0.55156094,53.0,39.0,40.0
0.08472245,-0.009971044,0.55078524,61.0,48.0,74.0
0.085391946,-0.0074114623,0.5503992,60.0,49.0,71.0
0.08337732,-0.0048898123,0.55156094,55.0,47.0,66.0
0.08405094,-0.0023301728,0.5511725,56.0,48.0,41.0
0.08405094,2.2191627E-4,0.5511725,63.0,50.0,65.0
0.08405094,0.0027740053,0.5511725,56.0,47.0,65.0
0.08405094,0.005326094,0.5511725,52.0,51.0,58.0
0.08405094,0.007878183,0.5511725,57.0,45.0,66.0
0.08405094,0.010430272,0.5511725,59.0,44.0,63.0
0.08472245,0.012962346,0.55078524,59.0,44.0,65.0
0.08405094,0.01553445,0.5511725,64.0,45.0,53.0
0.08405094,0.01808654,0.5511725,63.0,46.0,16.0
0.08405094,0.020638628,0.5511725,60.0,47.0,58.0
0.08337732,0.023226583,0.55156094,55.0,46.0,69.0
